Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
1244;21101133220;"Sortuz";journal;"19880847";"Onati International Institute for the Sociology of Law";Yes;Yes;0,125;Q4;2;26;32;1135;10;31;0,34;43,65;51,43;0;12;Spain;Western Europe;"Onati International Institute for the Sociology of Law";"2019, 2021-2024";"Law (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1245;21101270126;"Vierteljahrschrift fur Sozial und Wirtschaftsgeschichte";journal;"03408728, 03410846";"Franz Steiner Verlag GmbH";No;No;0,125;Q4;8;71;175;1466;13;175;0,03;20,65;14,49;0;10;Germany;Western Europe;"Franz Steiner Verlag GmbH";"2002-2024";"Cultural Studies (Q3); History (Q3); Economics, Econometrics and Finance (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Economics, Econometrics and Finance; Social Sciences"
1246;20600195060;"Cadernos de Linguagem e Sociedade";journal;"01049712, 21794790";"";No;No;0,124;Q4;4;18;128;360;7;121;0,08;20,00;47,83;0;3;Brazil;Latin America;"";"2012-2024";"Linguistics and Language (Q3); Sociology and Political Science (Q4)";"Social Sciences"
1247;21100455214;"Caritas et Veritas";journal;"18050948";"University of South Bohemia";Yes;No;0,124;Q4;3;13;73;646;11;70;0,06;49,69;66,67;0;5;Czech Republic;Eastern Europe;"University of South Bohemia";"2015-2024";"Philosophy (Q3); Religious Studies (Q3); Education (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1248;21101146416;"Journal on Ethnopolitics and Minority Issues in Europe";journal;"16175247";"European Centre for Minority Issues";Yes;Yes;0,124;Q4;3;14;31;746;17;30;0,70;53,29;40,00;0;4;Germany;Western Europe;"European Centre for Minority Issues";"2019-2024";"Cultural Studies (Q3); Political Science and International Relations (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1249;12100156089;"Ljetopis Socijalnog Rada";journal;"18465412";"University of Zagreb";Yes;Yes;0,124;Q4;12;15;77;634;21;73;0,24;42,27;83,33;0;6;Croatia;Eastern Europe;"University of Zagreb";"2008-2024";"Developmental and Educational Psychology (Q4); Education (Q4); Social Work (Q4); Sociology and Political Science (Q4)";"Psychology; Social Sciences"
1250;16583;"Quaderni Storici";journal;"03016307";"Societa Editrice Il Mulino";No;No;0,124;Q4;13;20;98;1817;18;95;0,05;90,85;40,00;0;2;Italy;Western Europe;"Societa Editrice Il Mulino";"1976-1977, 1979-1987, 1999, 2001-2024";"History (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1251;21100842804;"Sociologia Urbana e Rurale";journal;"03924939, 19718403";"FrancoAngeli Edizioni";No;No;0,124;Q4;7;35;102;1511;15;102;0,05;43,17;49,29;0;18;Italy;Western Europe;"FrancoAngeli Edizioni";"2017-2024";"Demography (Q4); Geography, Planning and Development (Q4); Nature and Landscape Conservation (Q4); Sociology and Political Science (Q4); Urban Studies (Q4)";"Environmental Science; Social Sciences"
1252;5600152882;"Cultures et Conflits";journal;"17775345, 1157996X";"Pepper-L'Harmattan";No;No;0,123;Q4;8;8;42;399;10;40;0,07;49,88;40,00;0;0;France;Western Europe;"Pepper-L'Harmattan";"1997, 2016-2024";"Law (Q4); Political Science and International Relations (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1253;16445;"Mouvement Social";journal;"00272671, 19618646";"Association Le Movement social";No;No;0,123;Q4;15;35;238;2235;15;227;0,04;63,86;32,50;0;8;France;Western Europe;"Association Le Movement social";"1975, 1978-1980, 1983, 1987, 1996-2024";"History (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1254;18035;"Sociologia (Italy)";journal;"00380156";"Gangemi Editore S.p.A.";No;No;0,123;Q4;5;42;115;1353;6;59;0,04;32,21;48,48;0;8;Italy;Western Europe;"Gangemi Editore S.p.A.";"1996-2024";"Sociology and Political Science (Q4)";"Social Sciences"
1255;21100244904;"Studia Universitatis Babes-Bolyai Sociologia";journal;"20660464, 12248703";"Universitatea Babes-Bolyai";Yes;Yes;0,123;Q4;7;0;31;0;15;30;0,55;0,00;0,00;0;0;Romania;Eastern Europe;"Universitatea Babes-Bolyai";"2013-2023";"Sociology and Political Science (Q4)";"Social Sciences"
1256;5700161893;"Revue Internationale de Politique Comparee";journal;"13700731, 17821533";"De Boeck Supérieur";No;No;0,122;Q4;15;0;58;0;11;56;0,08;0,00;0,00;0;0;Belgium;Western Europe;"De Boeck Supérieur";"2001-2023";"Political Science and International Relations (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1257;100147340;"Socialism and Democracy";journal;"08854300, 17452635";"Taylor and Francis Ltd.";No;No;0,122;Q4;19;21;79;383;16;72;0,20;18,24;15,00;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1985-1992, 1995-1997, 1999, 2001-2002, 2004-2024";"Sociology and Political Science (Q4)";"Social Sciences"
1258;5700168298;"Souls";journal;"10999949, 15483843";"Taylor and Francis Ltd.";No;No;0,122;Q4;26;0;25;0;4;21;0,33;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1999-2000, 2002-2022";"Cultural Studies (Q3); Sociology and Political Science (Q4)";"Social Sciences"
1259;21101104841;"Topos";journal;"2538886X";"European Humanities University";Yes;Yes;0,122;Q4;2;16;69;740;12;63;0,23;46,25;40,00;0;3;Lithuania;Eastern Europe;"European Humanities University";"2019-2024";"Cultural Studies (Q3); Philosophy (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1260;21100854425;"Annals of the Fondazione Luigi Einaudi";journal;"25324969";"Casa Editrice Leo S. Olschki";No;No;0,121;Q4;7;0;84;0;15;69;0,04;0,00;0,00;0;0;Italy;Western Europe;"Casa Editrice Leo S. Olschki";"2017-2023";"History (Q3); Economics, Econometrics and Finance (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Economics, Econometrics and Finance; Social Sciences"
1261;21100307490;"Cahiers des Ameriques Latines";book series;"11417161";"Institut des Hautes Etudes de l'Amerique Latine (IHEAL)";Yes;Yes;0,121;Q4;7;17;125;898;19;107;0,13;52,82;42,11;0;5;France;Western Europe;"Institut des Hautes Etudes de l'Amerique Latine (IHEAL)";"1972, 1976, 1979, 1987, 2001-2002, 2012-2024";"Cultural Studies (Q3); Demography (Q4); Sociology and Political Science (Q4); Urban Studies (Q4)";"Social Sciences"
1262;21101021441;"European Journal of American Studies";journal;"19919336";"European Association for American Studies";Yes;Yes;0,121;Q4;5;40;145;1388;32;140;0,16;34,70;72,97;0;4;France;Western Europe;"European Association for American Studies";"2018-2024";"Literature and Literary Theory (Q2); Cultural Studies (Q3); History (Q3); Geography, Planning and Development (Q4); Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1263;22166;"Osteuropa";journal;"00306428";"Berliner Wissenschafts-Verlag";No;No;0,121;Q4;12;99;295;3918;23;276;0,07;39,58;27,84;0;0;Germany;Western Europe;"Berliner Wissenschafts-Verlag";"1974, 1976, 1978-1979, 1984, 1986, 1996-2024";"Sociology and Political Science (Q4)";"Social Sciences"
1264;21101149133;"Res Publica. Revista de Historia de las Ideas Politicas";journal;"15764184, 19896115";"Universidad Complutense Madrid";No;Yes;0,121;Q4;4;34;143;1034;19;133;0,11;30,41;42,42;0;13;Spain;Western Europe;"Universidad Complutense Madrid";"2019-2024";"Philosophy (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1265;21100291843;"Seoul Journal of Korean Studies";journal;"12250201";"Kyujanggak Institute for Korean Studies, Seoul National University";No;No;0,121;Q4;4;14;55;646;9;47;0,13;46,14;27,27;0;2;South Korea;Asiatic Region;"Kyujanggak Institute for Korean Studies, Seoul National University";"2013-2024";"Archeology (Q3); Arts and Humanities (miscellaneous) (Q3); Cultural Studies (Q3); Linguistics and Language (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1266;5600153212;"Durkheimian Studies";journal;"17522307, 1362024X";"Berghahn Journals";No;No;0,120;Q4;7;0;22;0;3;22;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Berghahn Journals";"2011-2015, 2017, 2020-2023";"Philosophy (Q3); Religious Studies (Q3); Anthropology (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1267;5600156482;"Dutch Crossing";journal;"03096564";"Maney Publishing";No;No;0,120;Q4;7;13;54;368;13;43;0,31;28,31;41,67;0;1;United Kingdom;Western Europe;"Maney Publishing";"2011-2025";"Arts and Humanities (miscellaneous) (Q3); Cultural Studies (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1268;21100258625;"International Journal of Diverse Identities";journal;"23277866, 23278560";"Common Ground Research Networks";No;No;0,120;Q4;3;6;12;325;7;12;0,88;54,17;46,67;0;1;United States;Northern America;"Common Ground Research Networks";"2013-2025";"Cultural Studies (Q3); Anthropology (Q4); Gender Studies (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1269;5700165614;"Journal of Middle East Women's Studies";journal;"15525864";"Duke University Press";No;No;0,120;Q4;15;29;100;1005;23;92;0,21;34,66;66,67;0;12;United States;Northern America;"Duke University Press";"2013-2024";"Cultural Studies (Q3); History (Q3); Gender Studies (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1270;21101090844;"Revista del Ministerio de Trabajo y Economia Social";journal;"26604655, 26604647";"Ministerio de Empleo y Seguridad Social";No;No;0,120;Q4;2;0;119;0;12;111;0,10;0,00;0,00;0;0;Spain;Western Europe;"Ministerio de Empleo y Seguridad Social";"2020-2023";"Demography (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Law (Q4); Sociology and Political Science (Q4)";"Economics, Econometrics and Finance; Social Sciences"
1271;21100206613;"Passato e Presente";journal;"19725493, 11200650";"FrancoAngeli Edizioni";No;No;0,119;Q4;6;30;115;1359;12;115;0,06;45,30;32,14;0;6;Italy;Western Europe;"FrancoAngeli Edizioni";"2011-2024";"History (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1272;21100900136;"Perspectiva Teologica";journal;"21768757, 01024469";"Faculdade Jesuita de Filosofia e Teologia";Yes;Yes;0,119;Q4;4;56;111;1763;9;102;0,08;31,48;16,33;0;1;Brazil;Latin America;"Faculdade Jesuita de Filosofia e Teologia";"2018-2024";"Philosophy (Q3); Religious Studies (Q3); Education (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1273;21100813711;"Ragion Pratica";journal;"17202396";"Societa Editrice Il Mulino";No;No;0,119;Q4;6;23;89;1426;12;89;0,18;62,00;55,17;0;9;Italy;Western Europe;"Societa Editrice Il Mulino";"2016-2024";"Philosophy (Q3); Law (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1274;17100154728;"African Diaspora";book series;"18725457, 18725465";"Brill Academic Publishers";Yes;No;0,118;Q4;21;2;21;41;6;18;0,29;20,50;100,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2008-2016, 2018-2024";"Cultural Studies (Q3); History (Q3); Linguistics and Language (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1275;21100241803;"Amme Idaresi Dergisi";journal;"13001795";"Turkiye ve Orta Dogu Amme Idaresi Enstitusu";No;No;0,118;Q4;8;16;45;972;8;45;0,27;60,75;37,50;0;7;Turkey;Middle East;"Turkiye ve Orta Dogu Amme Idaresi Enstitusu";"2008-2024";"Public Administration (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1276;5700177049;"CR: The New Centennial Review";journal;"1532687X, 15396630";"Michigan State University, Department of English";No;No;0,118;Q4;23;0;94;0;13;78;0,15;0,00;0,00;0;0;United States;Northern America;"Michigan State University, Department of English";"2002-2023";"Literature and Literary Theory (Q2); Cultural Studies (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1277;5600155082;"Cultural Critique";journal;"15345203, 08824371";"University of Minnesota Press";No;No;0,118;Q4;30;31;91;1249;19;81;0,15;40,29;36,00;0;0;United States;Northern America;"University of Minnesota Press";"2002-2024";"Literature and Literary Theory (Q2); Cultural Studies (Q3); Philosophy (Q3); Anthropology (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1278;20300195060;"Journal of Song-Yuan Studies";journal;"21546665, 10593152";"Society for Song, Yuan, and Conquest Dynasties Studies";No;No;0,118;Q4;7;8;43;1164;3;40;0,00;145,50;57,14;0;0;United States;Northern America;"Society for Song, Yuan, and Conquest Dynasties Studies";"2010-2012, 2014-2015, 2019-2024";"Literature and Literary Theory (Q2); Cultural Studies (Q3); History (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1279;21101039620;"Archivos de Historia del Movimiento Obrero y la Izquierda";journal;"26839601, 23139749";"Centro de Estudios Historicos de los Trabajadores y las Izquierdas";Yes;Yes;0,117;Q4;4;24;58;534;13;45;0,13;22,25;40,91;0;4;Argentina;Latin America;"Centro de Estudios Historicos de los Trabajadores y las Izquierdas";"2019-2024";"History (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1280;21100901025;"Derrida Today";journal;"17548519, 17548500";"Edinburgh University Press";No;No;0,117;Q4;11;22;43;361;8;37;0,10;16,41;20,00;0;1;United Kingdom;Western Europe;"Edinburgh University Press";"2008-2024";"Philosophy (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1281;7200153149;"Journal of Jewish Thought and Philosophy";journal;"1053699X, 1477285X";"Brill Academic Publishers";No;No;0,117;Q4;12;11;40;894;7;37;0,25;81,27;10,00;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"1993-1995, 1997-2004, 2006-2024";"Literature and Literary Theory (Q2); Cultural Studies (Q3); Philosophy (Q3); Religious Studies (Q3); Anthropology (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1282;21100254486;"Studia Politica";journal;"15824551";"Institute for Political Research of the Department of Political Science, University of Bucharest";No;No;0,117;Q4;6;5;47;0;9;45;0,18;0,00;14,29;0;2;Romania;Eastern Europe;"Institute for Political Research of the Department of Political Science, University of Bucharest";"2013-2024";"Political Science and International Relations (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1283;21100455681;"Analele Universitatii din Bucuresti, Seria Stiinte Politice";journal;"15822486, 28218078";"Institute for Political Research of the Department of Political Science, University of Bucharest";Yes;Yes;0,116;Q4;3;0;21;0;4;21;0,33;0,00;0,00;0;0;Romania;Eastern Europe;"Institute for Political Research of the Department of Political Science, University of Bucharest";"2015-2022";"Political Science and International Relations (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1284;12561;"Chinese Law and Government";journal;"19447051, 00094609";"M.E. Sharpe Inc.";No;No;0,116;Q4;6;0;2;0;0;2;0,00;0,00;0,00;0;0;United States;Northern America;"M.E. Sharpe Inc.";"1968-1995, 2002-2020, 2022";"Law (Q4); Sociology and Political Science (Q4)";"Social Sciences"
1285;17681;"Contemporary Sociology";journal;"19398638, 00943061";"American Sociological Association";No;No;0,116;Q4;30;4;59;5;10;50;0,67;1,25;66,67;0;0;United States;Northern America;"American Sociological Association";"1979, 1996-1998, 2000, 2002, 2004-2025";"Sociology and Political Science (Q4)";"Social Sciences"
1286;21100407611;"International Comparative Social Studies";book series;"15684474";"Brill Academic Publishers";No;No;0,116;Q4;10;46;19;2472;3;2;0,00;53,74;0,00;0;9;Netherlands;Western Europe;"Brill Academic Publishers";"2006-2013, 2015-2021, 2023-2025";"Social Sciences (miscellaneous) (Q4); Sociology and Political Science (Q4); Urban Studies (Q4)";"Social Sciences"
1287;19079;"International Journal of African Historical Studies";journal;"03617882";"Boston University";No;No;0,116;Q4;25;10;52;225;13;50;0,19;22,50;50,00;0;2;United States;Northern America;"Boston University";"1976, 1979-1981, 1985-1989, 1999-2024";"Cultural Studies (Q3); History (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
1288;21100244606;"International Journal of Civic, Political, and Community Studies";journal;"23270047, 23272155";"Common Ground Research Networks";No;No;0,116;Q4;4;0;2;0;0;2;0,00;0,00;0,00;0;0;United States;Northern America;"Common Ground Research Networks";"2013-2021";"Sociology and Political Science (Q4)";"Social Sciences"
1289;21100406913;"International Studies in Sociology and Social Anthropology";book series;"00748684";"Brill Academic Publishers";No;No;0,116;Q4;9;14;55;641;6;2;0,00;45,79;0,00;0;2;Netherlands;Western Europe;"Brill Academic Publishers";"1969, 2007-2012, 2014-2015, 2017-2022, 2024-2025";"Anthropology (Q4); Sociology and Political Science (Q4)";"Social Sciences"
