Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
499;21100228735;"Aisthesis";journal;"07187181, 05683939";"Pontificia Universidad Catolica de Chile, Facultad de Filosofia, Instituto de Estetica";Yes;Yes;0,130;Q3;5;17;141;557;19;137;0,13;32,76;50,00;0;0;Chile;Latin America;"Pontificia Universidad Catolica de Chile, Facultad de Filosofia, Instituto de Estetica";"2012-2024";"Literature and Literary Theory (Q2); Visual Arts and Performing Arts (Q2); Philosophy (Q3)";"Arts and Humanities"
500;13908;"Configurations";journal;"10806520, 10631801";"Johns Hopkins University Press";No;No;0,130;Q3;29;19;61;244;25;59;0,46;12,84;43,48;0;1;United States;Northern America;"Johns Hopkins University Press";"1993-1994, 1996-2001, 2004-2025";"Literature and Literary Theory (Q2); Philosophy (Q3); Health (social science) (Q4)";"Arts and Humanities; Social Sciences"
501;21100857857;"Cumhuriyet Ilahiyat Dergisi";journal;"25289861, 2528987X";"Cumhuriyet University";Yes;Yes;0,130;Q3;5;5;146;167;19;141;0,16;33,40;33,33;0;0;Turkey;Middle East;"Cumhuriyet University";"2016-2024";"Philosophy (Q3); Religious Studies (Q3); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
502;21101124745;"Humanidades";journal;"15105024, 23011629";"Universidad de Montevideo";Yes;Yes;0,130;Q3;2;17;57;432;8;50;0,11;25,41;71,43;0;3;Uruguay;Latin America;"Universidad de Montevideo";"2019-2024";"Literature and Literary Theory (Q2); Arts and Humanities (miscellaneous) (Q3); History (Q3); Philosophy (Q3); History and Philosophy of Science (Q4)";"Arts and Humanities"
503;21100199524;"Philosophia Christi";journal;"15291634";"Evangelical Philosophical Society";No;No;0,130;Q3;8;11;66;694;11;63;0,10;63,09;11,11;0;0;United States;Northern America;"Evangelical Philosophical Society";"2011, 2014-2024";"Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities"
504;21100802704;"Revista de Filosofia (Spain)";journal;"00348244, 1988284X";"Universidad Complutense Madrid";Yes;Yes;0,130;Q3;6;37;81;1194;10;81;0,11;32,27;23,68;0;3;Spain;Western Europe;"Universidad Complutense Madrid";"2011-2024";"Philosophy (Q3)";"Arts and Humanities"
505;21100933896;"De Medio Aevo";journal;"22555889";"Universidad Complutense Madrid";Yes;Yes;0,129;Q3;3;29;85;2138;15;79;0,17;73,72;29,73;0;2;Spain;Western Europe;"Universidad Complutense Madrid";"2019-2024";"Literature and Literary Theory (Q2); Visual Arts and Performing Arts (Q2); Cultural Studies (Q3); History (Q3); Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities; Social Sciences"
506;21101199381;"Journal of Philosophy in Schools";journal;"22042482";"University of Birmingham Library Services";Yes;Yes;0,129;Q3;4;16;33;499;8;28;0,19;31,19;63,16;0;1;United Kingdom;Western Europe;"University of Birmingham Library Services";"2020-2024";"Philosophy (Q3); Education (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
507;16412;"Louvain Studies";journal;"00246964, 1783161X";"Peeters Publishers";No;No;0,129;Q3;4;0;46;0;9;43;0,18;0,00;0,00;0;0;Belgium;Western Europe;"Peeters Publishers";"1977, 1987-1988, 2011-2023";"Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities"
508;21100202124;"Obnovljeni Zivot";journal;"03513947";"Filozofsko teoloski institut Druzbe Isusove";No;No;0,129;Q3;4;36;120;843;11;107;0,11;23,42;27,78;1;8;Croatia;Eastern Europe;"Filozofsko teoloski institut Druzbe Isusove";"2011-2025";"Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities"
509;21101041549;"Contradictions";journal;"25707485";"Filosoficky Ustav AV CR";No;No;0,128;Q3;3;0;60;0;5;51;0,11;0,00;0,00;0;0;Czech Republic;Eastern Europe;"Filosoficky Ustav AV CR";"2017-2023";"History (Q3); Philosophy (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
510;21100201034;"Etikk i Praksis";journal;"18904009, 18903991";"Akademika Publishing";Yes;No;0,128;Q3;11;15;27;465;9;20;0,42;31,00;35,71;0;4;Norway;Western Europe;"Akademika Publishing";"2011-2024";"Philosophy (Q3)";"Arts and Humanities"
511;145688;"Hyle";journal;"14335158";"Hyle Publications";Yes;No;0,128;Q3;19;0;7;0;3;7;0,00;0,00;0,00;0;0;Germany;Western Europe;"Hyle Publications";"1997-2002, 2004-2021";"Philosophy (Q3); Chemistry (miscellaneous) (Q4)";"Arts and Humanities; Chemistry"
512;21100197120;"Journal of Buddhist Ethics";journal;"10769005";"Pennsylvania State University";Yes;No;0,128;Q3;10;8;40;242;10;40;0,00;30,25;11,11;0;3;United States;Northern America;"Pennsylvania State University";"1998-1999, 2002, 2011-2024";"Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities"
513;21100866742;"Kritike";journal;"19087330";"Department of Philosophy, University of Santo Tomas";Yes;Yes;0,128;Q3;4;15;73;522;17;73;0,20;34,80;8,33;0;2;Philippines;Asiatic Region;"Department of Philosophy, University of Santo Tomas";"2018-2024";"Philosophy (Q3)";"Arts and Humanities"
514;20300195009;"Pluralist";journal;"19446489, 19307365";"University of Illinois Press";No;No;0,128;Q3;12;23;85;408;19;85;0,26;17,74;36,36;0;1;United States;Northern America;"University of Illinois Press";"2010-2024";"Philosophy (Q3)";"Arts and Humanities"
515;21101026991;"Disputatio (Spain)";journal;"22540601";"Ediciones Universidad de Salamanca";Yes;No;0,127;Q3;6;10;97;367;8;96;0,08;36,70;11,11;0;1;Spain;Western Europe;"Ediciones Universidad de Salamanca";"2017-2024";"Philosophy (Q3)";"Arts and Humanities"
516;21100222908;"Filosofia Politica";journal;"03947297";"Il Mulino publishing house";No;No;0,127;Q3;4;35;95;1941;6;89;0,06;55,46;28,95;0;3;Italy;Western Europe;"Il Mulino publishing house";"2012-2024";"History (Q3); Philosophy (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
517;17700154915;"Multitudes";journal;"17775841, 02920107";"Association Multitudes";No;No;0,127;Q3;14;70;260;566;21;235;0,04;8,09;47,27;0;2;France;Western Europe;"Association Multitudes";"2000-2024";"Philosophy (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
518;16300154735;"Revue de Metaphysique et de Morale";journal;"00351571";"Presses Universitaires de France";No;No;0,127;Q3;8;32;131;831;20;127;0,07;25,97;37,50;0;1;France;Western Europe;"Presses Universitaires de France";"1978, 1982, 1987, 2001-2024";"Philosophy (Q3)";"Arts and Humanities"
519;21100410000;"Meta (Romania)";journal;"20673655";"Alexandru Ioan Cuza University of Iasi";Yes;Yes;0,126;Q3;8;20;89;797;7;89;0,07;39,85;23,81;0;4;Romania;Eastern Europe;"Alexandru Ioan Cuza University of Iasi";"2009-2024";"Philosophy (Q3)";"Arts and Humanities"
520;5000155902;"Radical Philosophy";journal;"0300211X";"Radical Philosophy";No;No;0,126;Q3;27;11;63;263;72;21;0,68;23,91;0,00;0;0;United Kingdom;Western Europe;"Radical Philosophy";"2006-2016, 2019-2024";"Arts and Humanities (miscellaneous) (Q3); Philosophy (Q3); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
521;21100205708;"South Central Review";journal;"07436831, 15493377";"Johns Hopkins University Press";Yes;No;0,126;Q3;7;23;79;1246;8;72;0,11;54,17;31,82;0;3;United States;Northern America;"Johns Hopkins University Press";"2011-2025";"Literature and Literary Theory (Q2); Visual Arts and Performing Arts (Q2); Cultural Studies (Q3); Philosophy (Q3)";"Arts and Humanities; Social Sciences"
522;6000153223;"Technoetic Arts";journal;"1477965X, 17589533";"Intellect Ltd.";No;No;0,126;Q3;7;19;70;605;12;68;0,21;31,84;63,64;0;4;United Kingdom;Western Europe;"Intellect Ltd.";"2003, 2012-2024";"Visual Arts and Performing Arts (Q2); Philosophy (Q3); Computer Science Applications (Q4); Human-Computer Interaction (Q4)";"Arts and Humanities; Computer Science"
523;21100808441;"Teorie Vedy / Theory of Science";journal;"12100250, 18046347";"Czech Academy of Sciences";Yes;Yes;0,126;Q3;7;8;30;369;5;28;0,05;46,13;12,50;0;0;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"2010-2024";"Philosophy (Q3); History and Philosophy of Science (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
524;16200154716;"Thomist";journal;"00406325";"Thomist Press";No;No;0,126;Q3;15;20;56;1252;10;56;0,13;62,60;0,00;0;0;United States;Northern America;"Thomist Press";"1973, 1975-1978, 1985, 1987, 1990-1992, 2002-2025";"Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities"
525;5800154329;"Contrastes";journal;"11364076";"Universidad de Malaga";Yes;No;0,125;Q3;4;27;99;851;11;99;0,09;31,52;30,77;0;0;Spain;Western Europe;"Universidad de Malaga";"2012-2024";"Philosophy (Q3)";"Arts and Humanities"
526;21101270642;"Dia-noesis";journal;"2459413X, 27327507";"University of Western Macedonia";No;No;0,125;Q3;2;23;24;650;7;23;0,29;28,26;42,31;0;0;Greece;Western Europe;"University of Western Macedonia";"2022-2024";"Philosophy (Q3)";"Arts and Humanities"
527;5700155559;"Philosophy and Literature";journal;"01900013, 1086329X";"Johns Hopkins University Press";No;No;0,125;Q3;19;33;103;726;12;100;0,09;22,00;15,15;0;2;United States;Northern America;"Johns Hopkins University Press";"2002-2024";"Literature and Literary Theory (Q2); Philosophy (Q3)";"Arts and Humanities"
528;21101152623;"Revista Iberoamericana de Argumentacion";journal;"21728801";"Universidad Autonoma de Madrid";Yes;Yes;0,125;Q3;2;61;32;1290;5;32;0,14;21,15;46,15;0;6;Spain;Western Europe;"Universidad Autonoma de Madrid";"2019-2024";"Linguistics and Language (Q3); Philosophy (Q3)";"Arts and Humanities; Social Sciences"
529;21100197738;"Teoria";journal;"11221259";"Dipartimento di Filosofia dell Universita di Pisa";No;No;0,125;Q3;6;18;68;530;10;64;0,29;29,44;52,63;0;2;Italy;Western Europe;"Dipartimento di Filosofia dell Universita di Pisa";"2011-2012, 2014-2015, 2017-2024";"Philosophy (Q3)";"Arts and Humanities"
530;21101226103;"Acta Iadertina";journal;"18453392, 18491243";"University of Zadar";No;No;0,124;Q3;2;11;39;353;5;39;0,13;32,09;82,61;0;6;Croatia;Eastern Europe;"University of Zadar";"2020-2024";"Philosophy (Q3); Education (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Social Sciences"
531;21100455214;"Caritas et Veritas";journal;"18050948";"University of South Bohemia";Yes;No;0,124;Q3;3;13;73;646;11;70;0,06;49,69;66,67;0;5;Czech Republic;Eastern Europe;"University of South Bohemia";"2015-2024";"Philosophy (Q3); Religious Studies (Q3); Education (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
532;21100972439;"Discipline Filosofiche";journal;"15919625, 22797343";"Quodlibet";No;No;0,124;Q3;2;30;83;1078;4;78;0,07;35,93;25,00;0;0;Italy;Western Europe;"Quodlibet";"2019-2024";"Philosophy (Q3)";"Arts and Humanities"
533;21100835953;"Early China";journal;"03625028, 23252324";"Cambridge University Press";No;No;0,124;Q3;6;0;38;0;19;35;0,30;0,00;0,00;0;0;United Kingdom;Western Europe;"Cambridge University Press";"2016-2023, 2025";"Literature and Literary Theory (Q2); Archeology (Q3); Archeology (arts and humanities) (Q3); History (Q3); Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities; Social Sciences"
534;21101053115;"En-Claves del Pensamiento";journal;"25941100, 1870879X";"Instituto Tecnologico y de Estudios Superiores de Monterrey";Yes;Yes;0,124;Q3;3;22;85;785;17;85;0,22;35,68;32,26;0;5;Mexico;Latin America;"Instituto Tecnologico y de Estudios Superiores de Monterrey";"2019-2025";"Literature and Literary Theory (Q2); Visual Arts and Performing Arts (Q2); History (Q3); Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities"
535;21100976124;"Journal of Aesthetics and Phenomenology";journal;"20539320, 20539339";"Taylor and Francis Ltd.";No;No;0,124;Q3;7;10;37;275;10;36;0,25;27,50;57,14;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2024";"Philosophy (Q3)";"Arts and Humanities"
536;21101040618;"Polish Journal of Aesthetics";journal;"25448242, 25448234";"Jagiellonian University - Institute of Philosophy";Yes;Yes;0,124;Q3;3;0;68;0;15;59;0,21;0,00;0,00;0;0;Poland;Eastern Europe;"Jagiellonian University - Institute of Philosophy";"2017-2023";"Arts and Humanities (miscellaneous) (Q3); Philosophy (Q3)";"Arts and Humanities"
537;21100856610;"Pro-Fil";journal;"12129097";"Masaryk University, Faculty of Arts, Department of Philosophy";Yes;Yes;0,124;Q3;3;9;39;241;5;38;0,16;26,78;33,33;0;2;Czech Republic;Eastern Europe;"Masaryk University, Faculty of Arts, Department of Philosophy";"2017-2024";"Philosophy (Q3)";"Arts and Humanities"
538;21101215787;"Ratio Publica";journal;"27879569, 27879550";"Nugis Finem Publishing";No;No;0,124;Q3;1;5;30;0;2;24;0,05;0,00;0,00;0;2;Czech Republic;Eastern Europe;"Nugis Finem Publishing";"2021-2024";"Philosophy (Q3); Law (Q4); Political Science and International Relations (Q4)";"Arts and Humanities; Social Sciences"
539;22161;"Archives de Philosophie";journal;"00039632";"Centre Sevres, Faculte Jesuites de Paris";No;No;0,123;Q3;6;38;123;1776;11;110;0,06;46,74;25,42;0;0;France;Western Europe;"Centre Sevres, Faculte Jesuites de Paris";"1972, 1987, 2001-2024";"Philosophy (Q3)";"Arts and Humanities"
540;21100943915;"Cracow Indological Studies";journal;"17320917";"Ksiegarnia Akademicka Publishing Ltd";Yes;Yes;0,123;Q3;2;21;55;758;10;50;0,19;36,10;76,19;0;2;Poland;Eastern Europe;"Ksiegarnia Akademicka Publishing Ltd";"2019-2024";"Literature and Literary Theory (Q2); Visual Arts and Performing Arts (Q2); History (Q3); Linguistics and Language (Q3); Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities; Social Sciences"
541;21100916527;"Empedocles";journal;"17571960, 17571952";"Intellect Ltd.";No;No;0,123;Q3;3;0;32;0;6;26;0,21;0,00;0,00;0;0;United Kingdom;Western Europe;"Intellect Ltd.";"2019-2023";"Linguistics and Language (Q3); Philosophy (Q3); Communication (Q4)";"Arts and Humanities; Social Sciences"
542;21100228017;"Fichte-Studien";book series;"18795811, 09250166";"Editions Rodopi B.V.";No;No;0,123;Q3;4;23;58;645;8;52;0,13;28,04;38,10;0;2;Netherlands;Western Europe;"Editions Rodopi B.V.";"2003, 2009, 2012-2014, 2016-2024";"Philosophy (Q3)";"Arts and Humanities"
543;19700170277;"Nova Prisutnost";journal;"13342312";"Christian Academic Circle (CRAC)";Yes;Yes;0,123;Q3;6;39;126;190;17;124;0,17;4,87;58,06;0;10;Croatia;Eastern Europe;"Christian Academic Circle (CRAC)";"2011-2024";"Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities"
544;21101057754;"Patristica et Mediaevalia";journal;"26839636, 03252280";"Institute of Philosophy Dr. Alejandro Korn, Faculty of Philosophy and Arts, University of Buenos Aires";Yes;Yes;0,123;Q3;2;20;43;653;8;42;0,24;32,65;33,33;0;0;Argentina;Latin America;"Institute of Philosophy Dr. Alejandro Korn, Faculty of Philosophy and Arts, University of Buenos Aires";"2019-2024";"Philosophy (Q3)";"Arts and Humanities"
545;21101105300;"Revista Latinoamericana de Filosofia";journal;"03250725, 18527353";"Centro de Investigaciones Filosoficas";Yes;Yes;0,123;Q3;2;19;54;437;4;49;0,06;23,00;16,67;0;1;Argentina;Latin America;"Centro de Investigaciones Filosoficas";"2019-2024";"Philosophy (Q3)";"Arts and Humanities"
546;21100943916;"Rhizomata";journal;"21965110, 21965102";"Walter de Gruyter GmbH";No;No;0,123;Q3;9;9;35;395;9;34;0,35;43,89;22,22;0;0;Germany;Western Europe;"Walter de Gruyter GmbH";"2013-2024";"Philosophy (Q3); History and Philosophy of Science (Q4)";"Arts and Humanities"
547;21101196819;"Simone de Beauvoir Studies";journal;"25897616, 10632042";"Brill Academic Publishers";No;No;0,123;Q3;5;15;66;1102;6;47;0,11;73,47;78,57;0;2;Netherlands;Western Europe;"Brill Academic Publishers";"1983-1984, 1986-1997, 1999-2012, 2014, 2019-2024";"Arts and Humanities (miscellaneous) (Q3); History (Q3); Philosophy (Q3); Gender Studies (Q4)";"Arts and Humanities; Social Sciences"
548;21101220434;"Disputatio Philosophica";journal;"18490174";"University of Zagreb Faculty of Philosophy and Religious Studies";No;No;0,122;Q3;2;0;18;0;2;18;0,00;0,00;0,00;0;0;Croatia;Eastern Europe;"University of Zagreb Faculty of Philosophy and Religious Studies";"2020-2023";"Arts and Humanities (miscellaneous) (Q3); Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities"
549;21100783205;"Horizon. Studies in Phenomenology";journal;"23116986, 22265260";"Saint Petersburg State University";Yes;No;0,122;Q3;4;34;90;857;8;88;0,08;25,21;27,03;0;2;Russian Federation;Eastern Europe;"Saint Petersburg State University";"2012-2024";"Philosophy (Q3); Artificial Intelligence (Q4); Control and Optimization (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Energy Engineering and Power Technology (Q4); Signal Processing (Q4)";"Arts and Humanities; Computer Science; Energy; Engineering; Mathematics"
550;21101104841;"Topos";journal;"2538886X";"European Humanities University";Yes;Yes;0,122;Q3;2;16;69;740;12;63;0,23;46,25;40,00;0;3;Lithuania;Eastern Europe;"European Humanities University";"2019-2024";"Cultural Studies (Q3); Philosophy (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
551;16100154769;"Arabic Sciences and Philosophy";journal;"09574239, 14740524";"Cambridge University Press";No;No;0,121;Q3;24;10;27;846;7;26;0,38;84,60;10,00;0;0;United Kingdom;Western Europe;"Cambridge University Press";"1991-2024";"History (Q3); Philosophy (Q3); History and Philosophy of Science (Q4); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary"
552;21100267793;"Early Medieval China";journal;"15299104, 19467842";"Maney Publishing";No;No;0,121;Q3;6;3;19;0;2;16;0,09;0,00;100,00;0;0;United Kingdom;Western Europe;"Maney Publishing";"1994-1995, 2005, 2007-2024";"Literature and Literary Theory (Q2); Cultural Studies (Q3); History (Q3); Philosophy (Q3); Religious Studies (Q3); Anthropology (Q4)";"Arts and Humanities; Social Sciences"
553;21101021469;"ReOrient";journal;"20555601, 2055561X";"Pluto Journals";Yes;Yes;0,121;Q3;7;16;27;896;8;27;0,33;56,00;27,27;0;1;United Kingdom;Western Europe;"Pluto Journals";"2019-2024";"Cultural Studies (Q3); Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities; Social Sciences"
554;21101149133;"Res Publica. Revista de Historia de las Ideas Politicas";journal;"15764184, 19896115";"Universidad Complutense Madrid";No;Yes;0,121;Q3;4;34;143;1034;19;133;0,11;30,41;42,42;0;13;Spain;Western Europe;"Universidad Complutense Madrid";"2019-2024";"Philosophy (Q3); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
555;5600153212;"Durkheimian Studies";journal;"17522307, 1362024X";"Berghahn Journals";No;No;0,120;Q3;7;0;22;0;3;22;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Berghahn Journals";"2011-2015, 2017, 2020-2023";"Philosophy (Q3); Religious Studies (Q3); Anthropology (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
556;21100207007;"Scrinium";journal;"18177530, 18177565";"Brill Academic Publishers";Yes;No;0,120;Q3;7;22;63;1573;14;59;0,24;71,50;31,82;0;0;Netherlands;Western Europe;"Brill Academic Publishers";"2011, 2013-2025";"Classics (Q2); History (Q3); Philosophy (Q3); Religious Studies (Q3)";"Arts and Humanities"
